customer_unique_id,first_order_id,first_purchase_date,purchase_month,purchase_dow,customer_state,item_count,distinct_product_count,total_price,total_freight,primary_category,primary_payment_type,total_installments,delivery_days,is_late_delivery,review_score,repeat_within_180d
d96b63776ade418dd3d0b6409e91120d,43925f942d825dff700fae3187ee8e59,2017-07-28 18:33:01,7.0,5.0,BA,1,1,71.99,16.94,pet_shop,credit_card,2.0,14.0,False,4.0,0
eef4e718552ba7cce4c79049aa384f78,4392f572045f074cbfacbb5757ac5405,2017-05-29 14:25:57,5.0,1.0,SP,1,1,29.0,9.94,home_confort,credit_card,3.0,3.0,False,1.0,0
a1f3ef4dca76be294190831edcd88433,4393a63adeef0f3e606c78bd143f044d,2017-09-01 15:10:26,9.0,5.0,SP,1,1,42.79,14.1,computers_accessories,credit_card,1.0,7.0,False,5.0,0
54f180c8bd40a7e1887f2e67ba666c37,43960d2cd4437218da00d3b8e83b2819,2017-07-10 16:19:29,7.0,1.0,SP,4,1,43.96,47.4,auto,boleto,1.0,8.0,False,5.0,0
1f4d527eebd767a02699b408223bdaec,43985ba7877356ca4b8e25b66b760063,2017-06-01 20:58:30,6.0,4.0,SP,1,1,18.99,7.78,telephony,credit_card,2.0,5.0,False,5.0,0
02c53bbdf9a343fbfe47d05e1ce96b20,4399f0c95ac804e27baf82ea7799b102,2017-07-25 15:47:06,7.0,2.0,SP,1,1,71.82,13.52,fashion_shoes,credit_card,3.0,10.0,False,5.0,0
d521bc1193364fe9d1faa9d7965af565,439a1c71dfd435cc08d15b98b9ea6c43,2018-02-23 15:55:16,2.0,5.0,SP,1,1,22.99,8.72,computers_accessories,credit_card,1.0,5.0,False,5.0,0
3e30d9a5ec7b5488a6db9aa572aa9345,439ab8085bdfb0a6b28f93db1b95435f,2017-05-03 15:14:42,5.0,3.0,SP,1,1,129.9,14.68,perfumery,credit_card,7.0,3.0,False,5.0,0
3f06fda2dc41472d9b29a76ab8321006,439afa2b3126bff920c9e34798c5d148,2017-11-21 17:15:10,11.0,2.0,RJ,1,1,1199.9,34.72,auto,credit_card,10.0,7.0,False,5.0,0
b83dada0a866937609e2cee815ead9f5,439edb60e53e317f8ca366718a648400,2017-07-09 18:21:56,7.0,0.0,MG,1,1,79.9,15.32,bed_bath_table,credit_card,5.0,16.0,False,5.0,0
975ddc2c0783f56801492449ceea1a88,439ef6a75b6c80e6d36b5c660dffc1bd,2017-07-09 21:26:56,7.0,0.0,GO,1,1,99.9,16.95,furniture_decor,credit_card,4.0,11.0,False,5.0,0
2d3965ec99f65ef82af499280c95e81f,43a0277da1f854225ecf40b7b2411991,2018-03-01 22:49:55,3.0,4.0,RS,1,1,177.65,27.56,auto,credit_card,2.0,19.0,False,5.0,0
01b6eceb8d393992f590cdb60a41e388,43a0b611abb9eb69cf8acffad7392e7f,2017-10-07 10:45:02,10.0,6.0,SP,1,1,39.9,15.1,telephony,boleto,1.0,12.0,False,5.0,0
aa57ca3b192fb22671e82f05ae25cbe2,43a111fcb003d002a300aa191914d51d,2017-05-14 20:16:03,5.0,0.0,ES,1,1,196.0,16.12,computers_accessories,credit_card,5.0,14.0,False,5.0,0
d9bd97460610038da2e90afac15c43e7,43a220d7f0c5992e41c8402d1bb96caa,2017-04-09 18:33:19,4.0,0.0,SP,1,1,125.0,16.08,home_construction,credit_card,1.0,7.0,False,5.0,0
c944da0ad1655df2731f8bb49c606945,43a57d07af3699cb326ea4b1f6d0bae3,2017-07-07 10:17:17,7.0,5.0,SP,1,1,89.9,12.13,bed_bath_table,credit_card,6.0,11.0,False,3.0,0
03d8e50ab83b5e43e11d51bbadb8b0bd,43a5d40681ed4ffe2ed88d6fb2639545,2017-01-22 22:15:00,1.0,0.0,SP,1,1,69.9,11.88,furniture_decor,credit_card,3.0,11.0,False,4.0,0
4d9f13fb85d5648e4c06dd230962e6a6,43a69fdb52ebe93245fde3ca5e67e7ef,2018-02-25 10:46:57,2.0,0.0,ES,1,1,99.9,21.19,sports_leisure,credit_card,1.0,22.0,True,4.0,0
2e7b355c1bd347b40e4e52f51ad4ad14,43a9357b0136ea0479069accd5ea0676,2017-12-13 12:56:59,12.0,3.0,MG,1,1,149.99,23.85,computers_accessories,boleto,1.0,10.0,False,4.0,0
db4a068b5f8bcb3e5e45be643f3961b0,43a95930524a9c5388fa5e417dc23241,2017-11-04 12:14:16,11.0,6.0,RS,1,1,689.0,22.07,watches_gifts,credit_card,5.0,16.0,False,5.0,0
2ec0c3eb092b2cffb5eb4c61299b71fc,43ac8d91a0749b176f9c311545881aa7,2017-12-25 22:27:52,12.0,1.0,SP,1,1,129.0,13.92,consoles_games,credit_card,3.0,37.0,True,1.0,0
a7c14e93bbe5b0fa949c03c3c1eecb26,43acf8b2268f1586cf4eea1d99aba08e,2017-11-26 07:54:11,11.0,0.0,SP,1,1,49.9,17.6,toys,credit_card,2.0,10.0,False,5.0,0
7b662d846265cb0ed144db95fe0c74dc,43ad25e09be659b55ed165e2dd94f360,2017-04-26 12:18:53,4.0,3.0,PE,1,1,129.99,29.84,cool_stuff,credit_card,2.0,12.0,False,5.0,0
c94878ba8984da578f5b2674727fd748,43ada20efaad1c2c55197dd39050267f,2017-12-21 17:01:47,12.0,4.0,SP,1,1,99.9,15.54,toys,boleto,1.0,13.0,False,5.0,0
52ebcbada3c76effbbf7f65d3db5ba80,43af6866590ab60c4848da9f146fba99,2017-04-19 11:00:59,4.0,3.0,RJ,1,1,19.9,14.52,perfumery,credit_card,3.0,8.0,False,5.0,0
b409bb002749df6f80aeb379ee9b2c76,43b0f3918e48dcebe9582038c9d4d466,2017-10-22 14:36:12,10.0,0.0,RJ,1,1,119.9,96.41,furniture_decor,credit_card,10.0,15.0,False,5.0,0
f6b05295c28d5b6a48f53045968b91f9,43b29d0de4927fa24f56341687c9e06e,2017-04-21 18:10:10,4.0,5.0,CE,1,1,278.77,28.21,musical_instruments,credit_card,10.0,23.0,False,4.0,0
9186963d441c85d9a781413da96a7fb8,43b496a7732ace398ea4eb3bd520ab22,2017-09-09 22:44:37,9.0,6.0,MA,1,1,498.8,171.5,home_appliances,credit_card,12.0,8.0,False,5.0,0
9a8b7a30b4598a9714ba770d034a3d89,43b68bc17b7182a73f19829a1cbd4333,2018-01-30 15:55:22,1.0,2.0,RJ,2,2,119.98,34.34,cool_stuff,voucher,2.0,25.0,False,1.0,0
dae253d425eb043c0ad5fb89c55b8e91,43bbf51a29b5a969348978d51a55d72d,2018-01-16 14:04:28,1.0,2.0,SP,1,1,18.9,12.48,electronics,credit_card,1.0,10.0,False,4.0,0
af72f7a350e38c4fc90a0c278d5d6e69,43bc3119f6a029c0b7293bf06ac67f38,2018-01-02 21:19:25,1.0,2.0,RJ,1,1,25.9,16.79,electronics,credit_card,1.0,12.0,False,5.0,0
532df8105fc2a107ac0ee65bfc98d2c5,43bc7c4536c8e9551370565d9b101904,2017-10-19 10:03:05,10.0,4.0,SP,1,1,799.0,14.41,watches_gifts,credit_card,5.0,11.0,False,4.0,0
ea94b7b9e6e32385786b28a637f28f0e,43bffe408178fd5389e8ab84d5dc42d9,2018-01-15 18:07:10,1.0,1.0,SC,1,1,59.9,15.17,telephony,credit_card,1.0,22.0,False,5.0,0
e12c464370d2e42bd874634ce9dc8e25,43c0147ac5c2cd461632f6b12eddf8f6,2017-09-24 20:01:35,9.0,0.0,RS,1,1,23.99,15.1,health_beauty,boleto,1.0,15.0,False,5.0,0
c0c3a3877e47b166130d5f6e76de11d0,43c0f811c247046c30643b3c1f3c3e69,2017-12-05 16:58:09,12.0,2.0,MT,2,2,79.89,33.64,cool_stuff,credit_card,4.0,9.0,False,5.0,0
3a5637533760619eb56a39f880797af2,43c1be92476a64a1b407df92c9a8c903,2017-08-19 01:13:11,8.0,6.0,SP,1,1,159.9,12.62,watches_gifts,credit_card,3.0,10.0,False,3.0,0
aa38957b998721fa07a810074030fb34,43c49f2283bd15bffcc46ab6c049c312,2017-02-24 21:32:05,2.0,5.0,SP,1,1,99.9,15.91,cool_stuff,credit_card,1.0,6.0,False,5.0,0
0e3c753956e35026b965d9ac3590c5af,43c564b825003473af9a68138631d388,2017-08-08 12:49:01,8.0,2.0,RJ,1,1,75.35,12.53,unknown,credit_card,8.0,4.0,False,5.0,1
801f745b604d8deff64078eb05583a98,43c6a6a7096ab15a3baa2438ce460cfc,2017-08-11 17:54:46,8.0,5.0,RJ,1,1,499.9,19.75,cool_stuff,boleto,1.0,6.0,False,5.0,0
180a42f7f2f9a518a4168b74ca650848,43c77c1881febf0c89c17b98fa782d6d,2017-10-04 14:12:12,10.0,3.0,SP,1,1,59.9,13.44,garden_tools,credit_card,1.0,13.0,False,5.0,0
4186ff334e7ff8d7f10eee717f1c6ddd,43c97b638252a2fdcaa52a6aeb91e7e0,2018-01-06 15:10:36,1.0,6.0,SP,1,1,45.9,12.69,bed_bath_table,credit_card,5.0,16.0,False,3.0,0
ba1997f9834076401380a0350eb52180,43ca87695e0cf9d879038197a3f9f4c9,2018-01-23 11:26:24,1.0,2.0,MG,1,1,12.9,16.79,furniture_decor,credit_card,2.0,15.0,False,5.0,0
88a5947eba137391941e7c0d9a4532d8,43caa2bfbf19b07993e7794248faec20,2017-11-03 21:11:11,11.0,5.0,MT,1,1,25.9,16.79,sports_leisure,credit_card,4.0,23.0,False,5.0,0
4cf66ed8289bbb4f73e9e17c3998cfb3,43cc7c567182b58ce0ee6a1f7c2447fb,2017-02-11 13:15:40,2.0,6.0,SE,1,1,125.85,26.62,unknown,credit_card,10.0,13.0,False,5.0,0
0ad5b33e65fd26983d6c0dc889a5ed3a,43cc99c0d748acfca2d0fdc297b3c719,2018-01-08 22:06:13,1.0,1.0,SP,1,1,61.9,9.94,computers_accessories,credit_card,1.0,10.0,False,5.0,0
a9acec729896b1f6d43601107fd46912,43cf87bce9a2df259cbe04f3effece28,2017-09-16 19:25:39,9.0,6.0,RJ,1,1,189.9,20.82,sports_leisure,credit_card,1.0,16.0,False,5.0,0
4168fcd194ff2e9b969498157e49b24c,43d0adacfa785ccb9e7544f2c82c5566,2018-02-13 19:16:22,2.0,2.0,SP,3,1,345.0,17.01,furniture_decor,credit_card,3.0,6.0,False,1.0,0
fc545111108ebc9bf49eb27c828d25fd,43d29c6fc78c31c80080d85e5260a9fb,2017-01-05 14:36:18,1.0,4.0,PR,1,1,10.9,8.72,fashion_bags_accessories,boleto,1.0,10.0,False,5.0,0
95615be38b35679e3a4a2b3d6e33912d,43d3bde64fc6f4f2f504d808d3be576c,2017-04-28 11:09:47,4.0,5.0,CE,1,1,45.0,24.84,computers_accessories,credit_card,1.0,20.0,False,5.0,0
6c70bee45f245a4ebeddb2ece21b567d,43d3cc829a59f03af73f2a7fc9542ee6,2017-05-03 21:31:55,5.0,3.0,RJ,1,1,271.0,21.98,sports_leisure,credit_card,10.0,19.0,False,2.0,1
24d9e83fe11e4390b69e1afb2b93f5ee,43d60e5304df2b3b2d51d32499266433,2017-10-09 18:25:04,10.0,1.0,MG,1,1,160.0,15.87,health_beauty,credit_card,1.0,17.0,False,5.0,1
e602f17b276b90a8766bd196b3590c11,43d640d9d8add3920e35acc0d8ca9411,2017-11-21 18:31:03,11.0,2.0,DF,1,1,170.0,21.68,watches_gifts,credit_card,2.0,7.0,False,5.0,0
e9a97fcfcf4b88187aa053d39b749688,43d728eec3870f49879d83353cf245d8,2018-02-15 14:17:46,2.0,4.0,SP,1,1,120.0,14.45,housewares,credit_card,1.0,3.0,False,4.0,0
8b7a01afa2051d509ddd0d2b20dfd120,43d7305914fd70e58c762b287e0cde53,2017-12-11 18:26:14,12.0,1.0,PA,1,1,59.9,33.31,baby,boleto,1.0,22.0,False,4.0,0
27041b31c8dd754169af16d67d21c442,43d782238f80b75ff6b62c0e535ce34a,2017-05-30 15:29:19,5.0,2.0,SP,1,1,24.99,16.79,fashion_bags_accessories,boleto,1.0,5.0,False,5.0,0
ead4bc4e6d6c494a8102598fb3c26d91,43d8ac2e1b472f06ae2c8c4dea29fe7c,2017-10-01 12:09:23,10.0,0.0,MG,1,1,58.99,16.66,health_beauty,credit_card,3.0,8.0,False,4.0,0
2f5ec69cee0b6131e785f2767ae990ed,43d9990607d3ebfae75f19c16d53d589,2018-01-20 15:44:08,1.0,6.0,RJ,1,1,89.9,25.47,furniture_decor,credit_card,10.0,18.0,False,5.0,0
b7be5aeb768bee7e0edf4a2e99140ced,43db90131d20061d9a0f70d722c152c1,2017-04-23 18:56:07,4.0,0.0,MG,1,1,29.9,14.52,housewares,credit_card,1.0,8.0,False,4.0,0
ec79b81306f2de1843730f0db528ea4b,43dc7ea19a987e4cdafa291aebe38eab,2017-03-16 09:53:06,3.0,4.0,SP,1,1,32.9,10.96,home_appliances,boleto,1.0,8.0,False,5.0,0
58ac40e7d2d842b8167206114891669e,43dcf7dc059a67a9b9d62191f5e6b4d4,2018-02-10 22:21:25,2.0,6.0,RJ,1,1,29.99,14.1,telephony,credit_card,4.0,11.0,False,5.0,0
28dd1607a5e16ed5458919c2afca6476,43de756a962b59796a31a894bf9b37df,2018-02-23 13:56:36,2.0,5.0,MT,1,1,59.9,28.82,housewares,credit_card,4.0,19.0,False,5.0,1
22d3603496369abf02985be067ea26d9,43deb523bd34a18110a37cdbfbd79096,2017-10-24 22:43:45,10.0,2.0,SP,1,1,113.9,12.0,furniture_decor,credit_card,1.0,1.0,False,5.0,0
127e44b144e9f8e1edf9262193bac557,43df363e546c5d4be691fee79394213d,2017-12-21 13:57:09,12.0,4.0,SP,1,1,19.99,7.78,stationery,boleto,1.0,5.0,False,5.0,0
5529aea7939027fa11e9386e52af84af,43e13541e43361e50ca0f4f18e4a4863,2017-12-07 19:47:54,12.0,4.0,PE,1,1,29.99,25.63,telephony,credit_card,1.0,34.0,False,5.0,0
16c8e42089546fde55ed3caa46478e7a,43e1469a7223634749c63daf05d5553a,2017-11-11 09:56:10,11.0,6.0,PA,1,1,99.0,29.09,stationery,credit_card,10.0,21.0,False,5.0,1
7d12a2c663520d57f42558364063db4b,43e16679b4c9df0ae3d5fefa59a34ff4,2017-12-24 15:43:12,12.0,0.0,RJ,1,1,315.0,116.06,auto,credit_card,10.0,11.0,False,5.0,0
018d9881368d5098100c2430b8ed8bdd,43e2663d8b10c0af66e25a54fc484ca1,2018-02-22 02:08:34,2.0,4.0,RJ,1,1,33.99,16.11,bed_bath_table,boleto,1.0,28.0,True,1.0,0
b7cc19e8b4d3af968213787982a1ade2,43e36c98d04ca621f851d768059e74e6,2018-02-06 14:29:47,2.0,2.0,SP,1,1,28.49,8.27,auto,credit_card,1.0,3.0,False,5.0,0
addd42012ed67639f9e0d26155b7c2e1,43e38490d21c8c490334f75c5a7c2861,2017-12-31 21:17:54,12.0,0.0,SP,1,1,120.9,39.78,toys,credit_card,1.0,4.0,False,5.0,0
dc38b31bbf7da8165b8daff2dee40329,43e4d5ff99bd1ca2d1cecbbf81067f4d,2017-03-20 19:49:13,3.0,1.0,SP,5,1,519.85,120.05,furniture_living_room,credit_card,10.0,7.0,False,5.0,0
8176b17aa18a063ed9eb06e10803d2b1,43e5d97c6f9174919eb5141c513b8a9d,2017-11-28 21:19:04,11.0,2.0,SP,1,1,179.99,21.75,toys,credit_card,2.0,15.0,False,5.0,0
40cd90051be76f2ab8062eb2fcb2db4a,43e6d698fe37c6ba287d6b20d552a8aa,2017-07-07 07:50:28,7.0,5.0,MG,1,1,50.9,16.12,furniture_decor,credit_card,3.0,13.0,False,5.0,0
83dfca2919ddba85316605281759bb90,43e8cdbf9dd6228a4f277835f9176770,2017-10-18 10:56:19,10.0,3.0,TO,1,1,119.99,29.24,cool_stuff,boleto,1.0,10.0,False,1.0,0
9294ad7d1aedf7147f06724a6c72f462,43ea1d83ee54086e26f0d9b65336975f,2017-10-22 14:35:01,10.0,0.0,MG,1,1,525.0,24.68,musical_instruments,credit_card,6.0,5.0,False,5.0,0
d2044494c8aadc437303a5fb88037d66,43ebb44129e36dee79fef2ff7343a806,2017-07-07 16:25:41,7.0,5.0,SP,1,1,35.0,15.1,consoles_games,credit_card,2.0,7.0,False,5.0,0
e0684064315b305e1b1bb08e817c7a66,43ed2e201f59c4d2f7778d8e8c526fae,2017-05-29 17:45:13,5.0,1.0,SP,1,1,169.99,15.95,toys,debit_card,1.0,2.0,False,5.0,0
2379b0132f09e566ccb40df2ba73f507,43ed4cdd5a109c56d4d8339c603cf216,2017-11-24 17:14:32,11.0,5.0,DF,1,1,84.99,15.35,health_beauty,boleto,1.0,21.0,False,4.0,0
5dd47007bddc275f352f051068c5e4e3,43ee3ed7fa79e982fb7de9363c7832e3,2017-05-29 17:18:42,5.0,1.0,MG,1,1,18.99,15.1,health_beauty,credit_card,2.0,8.0,False,5.0,0
8fd4055aceb183a5c53f6e27e4f59edb,43eeba2441814ee8348a64e79749a290,2018-02-20 16:03:09,2.0,2.0,SP,1,1,85.71,11.8,housewares,credit_card,9.0,6.0,False,5.0,0
e50f5773ee7f61a0751e1f587b92d5c9,43ef9ff2ae77fa4e8097bf6a7d8ab842,2018-02-02 16:42:47,2.0,5.0,MG,1,1,67.77,16.23,stationery,credit_card,3.0,13.0,False,4.0,0
899aeea5f350f0c0ad3cd59ebbea658c,43efdc225443ada11da1258aa555c24f,2018-01-20 10:05:09,1.0,6.0,PR,1,1,69.0,17.73,sports_leisure,credit_card,1.0,12.0,False,5.0,0
1ceef9dd9c5a59216a967a8c54bb4bbc,43f0c422cadc9474b673766a3f63df22,2017-04-26 14:40:13,4.0,3.0,SP,1,1,39.9,14.52,perfumery,credit_card,1.0,8.0,False,5.0,0
66140ace16e213f84754b8d551066128,43f1558f9eec3596990432207c65c146,2017-08-28 20:03:11,8.0,1.0,SP,1,1,79.9,11.76,toys,boleto,1.0,10.0,True,4.0,0
8dd1689761a9f210261983e971da7885,43f1e09fdc2d9408219725438e09622f,2017-08-13 12:18:00,8.0,0.0,SP,1,1,299.99,13.3,health_beauty,boleto,1.0,5.0,False,5.0,0
607eabaa3707bbcbb4313d9d3c81d385,43f312594026fc6c67ccf619afe600d1,2018-02-20 18:03:43,2.0,2.0,SC,1,1,224.9,16.32,watches_gifts,voucher,1.0,48.0,True,1.0,0
2b9d6bc6bce2439eb172a004287c2c2e,43f4557e2a514edbbd692027ca5cf280,2017-05-29 16:25:48,5.0,1.0,BA,1,1,89.99,19.87,housewares,boleto,1.0,17.0,False,5.0,0
3f268085605ee9aacd0fd3dde518f605,43f4a8049581a91b58328ac686bb91e5,2018-02-23 10:45:12,2.0,5.0,SP,1,1,108.99,15.27,construction_tools_construction,credit_card,1.0,4.0,False,5.0,0
b82f7162f6cf9554423f4bb4f47820f2,43f637f4ddf1f51c9a9ab9a34856d259,2018-02-11 23:34:20,2.0,0.0,SP,1,1,30.5,7.78,toys,credit_card,1.0,7.0,False,5.0,0
d9643e0f17a9f63e44217990f46a96f9,43f8e020752c67130ddf027e0297291a,2017-01-26 17:40:03,1.0,4.0,RJ,1,1,87.9,14.79,luggage_accessories,credit_card,10.0,42.0,True,4.0,0
3ad7f68f56d9b6be5ef190fe06173d43,43f9bfd7098c9a1d2abf50dac55ee822,2017-12-12 11:56:53,12.0,2.0,SP,1,1,120.0,20.33,pet_shop,credit_card,6.0,11.0,False,4.0,0
b409a7fa941977bda70756b382c937c8,43fa19cdae4655a407330330e95f5d18,2017-11-22 08:38:21,11.0,3.0,SP,2,1,64.98,19.88,sports_leisure,credit_card,1.0,5.0,False,5.0,0
57b516d9c309aeed9d897fe0a6f16477,44001fa5bde42ef2bb752eab4c9dde60,2017-08-11 00:21:50,8.0,5.0,MG,1,1,55.9,13.41,luggage_accessories,credit_card,3.0,5.0,False,4.0,0
4a1d554430a67cc48fc8f2d4d3173867,44029f83c215c9ede6c231dda3ab2219,2017-06-01 10:52:29,6.0,4.0,SP,1,1,102.9,17.97,luggage_accessories,credit_card,3.0,12.0,False,5.0,0
da92bfd06f26dbc4aa55d613274bad37,44036c03a555d7f9bb0b727b97f09d6d,2017-11-15 21:25:38,11.0,3.0,SP,1,1,65.99,12.8,cool_stuff,credit_card,1.0,14.0,False,4.0,0
83fa3228f0ecdbe2e332db90357ce16d,4405341a3e7abe465e9f0a63d727dbe4,2018-02-09 14:38:25,2.0,5.0,SP,1,1,74.9,15.27,computers_accessories,boleto,1.0,24.0,False,5.0,0
cea96a72885f9f67ab449df61a4f7544,44057a0c45f90ab0770ae9a42c7dc374,2018-01-07 16:34:21,1.0,0.0,MG,1,1,44.99,14.1,telephony,credit_card,5.0,8.0,False,5.0,0
afb873280d37423f946c4596fc7489d9,4405dd1dbfa6260371541a45422c0840,2017-08-27 19:52:34,8.0,0.0,SP,1,1,79.9,11.76,toys,credit_card,2.0,4.0,False,5.0,0
657a2aa7d0f5fb6512b399bc4bf6977a,4406148906c660bd76509cfe3c059b4d,2017-12-26 13:26:34,12.0,2.0,CE,1,1,80.0,21.36,watches_gifts,credit_card,10.0,22.0,False,4.0,0
4c089e73f45fc7a2acd1ea73c5df7c6a,44069d5290f313c03130f40e31c676ee,2017-05-17 10:26:23,5.0,3.0,SP,1,1,59.9,11.73,housewares,credit_card,5.0,6.0,False,5.0,0
fd6903dff2b9940dc1626ad81049a6a9,4409a8e68e232a6718d156e93a58f3ec,2017-11-28 14:09:58,11.0,2.0,SP,1,1,30.6,7.78,cool_stuff,credit_card,2.0,3.0,False,5.0,0
336edbfdd04ef597db813abf11f0714a,440b07cde0dc78d377c42d29845bcafd,2017-04-08 21:50:16,4.0,6.0,SP,1,1,26.0,11.74,furniture_decor,credit_card,1.0,8.0,False,5.0,0
401f0aa41e779f38bf9cf13356a6e631,440b1d08fad401242f385a54ae6f0d33,2018-02-18 19:22:11,2.0,0.0,SP,1,1,39.0,12.69,sports_leisure,credit_card,1.0,8.0,False,5.0,0
8597b390850fe72e108d53f42ca64846,440b5d8129165b7e04b3c37e3a5e93d7,2017-05-21 08:01:31,5.0,0.0,RJ,1,1,189.99,20.82,market_place,credit_card,1.0,22.0,False,4.0,1
f0785d41d416fa827f24c4b95d066b69,440d0d17af552815d15a9e41abe49359,2017-03-07 23:59:51,3.0,2.0,PA,1,1,159.9,25.12,consoles_games,credit_card,2.0,195.0,True,1.0,0
137d02deadebc5053d239a1b2e3fa444,440d8c2b46ef6f71cfa424597bbc6744,2017-10-25 21:10:08,10.0,3.0,RS,1,1,58.99,17.66,health_beauty,credit_card,3.0,12.0,False,5.0,0
bd5af67af7b8eccd6c6227070b9123ac,440dd5b80f076b3133c25e668e4df168,2017-03-05 07:26:20,3.0,0.0,BA,2,2,270.0,36.76,fashion_bags_accessories,credit_card,7.0,19.0,False,5.0,0
c9aaf05e11f9c65dd3e76357606c76be,440e9f47085a2b746335a1dc25b8bba8,2017-11-24 11:38:13,11.0,5.0,GO,3,1,281.97,50.73,health_beauty,credit_card,3.0,24.0,False,1.0,0
409fffcdaf4d0eb689458f1df6b2c240,440fd902b617080eeb9463a65ffae07a,2018-01-18 00:19:41,1.0,4.0,SP,1,1,249.0,17.18,furniture_mattress_and_upholstery,credit_card,3.0,11.0,False,1.0,1
d77c3864d499e84229772ff2f4cc8147,4410b6f844fd4511b1ce28083c2f2eca,2018-01-23 11:05:13,1.0,2.0,SP,1,1,99.9,12.83,computers_accessories,credit_card,2.0,28.0,False,4.0,0
10ec21ca9dda867eb24ecc979180d09a,4410e1e1a7c649cdf56641353c74efb3,2018-01-10 23:33:34,1.0,3.0,SP,1,1,29.5,13.08,cool_stuff,credit_card,2.0,4.0,False,4.0,0
1c3e4aa255e596013fc2b6dffc8041bd,44112147d25b4af5a31f9ae1fbf07793,2017-12-05 23:49:53,12.0,2.0,SC,1,1,59.0,17.66,garden_tools,credit_card,1.0,28.0,False,5.0,0
a89231cb8f92c83bd6ab5f5ba97e10fc,441162f9a6f1fb44588dea0f47eb713c,2017-12-06 14:14:12,12.0,3.0,SC,1,1,49.9,19.59,toys,credit_card,1.0,20.0,False,4.0,0
fa4c7ddeb699d802565b474387ee1119,44118a76298b0f15de5861da01b63f64,2017-09-18 12:42:53,9.0,1.0,RJ,1,1,167.0,15.93,computers_accessories,credit_card,3.0,9.0,False,5.0,0
5d3baed209d8360a3460b3f313b04240,4412edc425c04a3e8eede540f84ecf85,2017-10-26 15:33:42,10.0,4.0,GO,1,1,49.99,34.15,toys,credit_card,1.0,13.0,False,5.0,0
bf125c96ccfb2f5e0e7a5334a09d7275,4413e915d30cf9e317b0c016f76cdcbc,2017-05-11 13:22:02,5.0,4.0,PR,1,1,399.0,33.54,home_confort,boleto,1.0,13.0,False,5.0,0
6bea8409472dada0b34361d8da8737a4,44160b4102f24599b8a331c1d606b227,2017-05-14 11:03:38,5.0,0.0,SP,1,1,73.0,12.85,consoles_games,credit_card,1.0,14.0,False,3.0,0
6f52c792cd9cbb1d063ce3241964ad18,44172b4c9cf753347bbd379c0df68dc3,2017-08-03 20:52:47,8.0,4.0,BA,2,1,103.84,35.86,furniture_decor,credit_card,6.0,21.0,False,5.0,0
a78e22cba17a2973cf70d283b4119b5a,4418075144d646b6ecb7228571cec59e,2017-01-27 17:39:36,1.0,5.0,SC,1,1,59.9,50.0,furniture_decor,credit_card,8.0,19.0,False,5.0,0
00b1d2492b4127598629f19a22a32be8,44184b5a59894faa452860c36d439ff4,2017-11-23 09:49:45,11.0,4.0,SP,1,1,129.9,17.0,stationery,credit_card,2.0,4.0,False,1.0,0
4fbfb381b20a1ce72ed57f3c49895954,44189362b3e194ad2769caf5cb94b8d8,2017-08-31 08:02:55,8.0,4.0,SP,1,1,26.9,15.1,housewares,credit_card,1.0,13.0,False,5.0,0
73119fda49f87621569e52d135b5a6b9,441c50254b975f2cf7ccd3583a01ed5e,2017-04-12 22:51:46,4.0,3.0,RJ,1,1,339.99,17.59,health_beauty,credit_card,8.0,14.0,False,4.0,0
e187b9671c855c63c1400ecb2cbe5191,441cf7155f976d42536081646f9f4714,2017-10-19 12:33:49,10.0,4.0,MG,1,1,31.99,15.1,sports_leisure,credit_card,1.0,15.0,False,4.0,0
87f1dc7fce7a8e113fc85b115ab30615,441e21387d52f5f2e85249669881fc79,2017-09-16 23:49:43,9.0,6.0,SP,1,1,209.9,15.22,bed_bath_table,credit_card,10.0,5.0,False,,0
6b97ccd3953e4d28f91641bf60e279bb,441e40901e547f63c81abdd91e7a2d8c,2017-12-07 07:15:57,12.0,4.0,SP,1,1,59.0,13.43,garden_tools,boleto,1.0,20.0,False,5.0,0
e4b98eebb8983cade8610c0def59f705,4420cbe16c262f724b648cd1294c88b6,2017-03-25 09:08:40,3.0,6.0,RJ,2,2,374.0,33.04,furniture_decor,boleto,1.0,13.0,False,3.0,1
64f5940ed8efdc106106909cdc5805c3,4420eabc0fdae293aa0f049071c5d871,2018-01-21 14:41:29,1.0,0.0,PE,1,1,55.0,17.67,watches_gifts,credit_card,1.0,8.0,False,4.0,0
d748ffd406ceef24252c8879c1b27f96,4421f094ff828b78aba6d18db005821d,2016-10-10 10:22:55,10.0,1.0,SE,1,1,65.9,23.18,furniture_decor,credit_card,4.0,22.0,False,5.0,0
e312f3eb3f27d3e0cf13b487541bb908,442617a720896f8cbecf93ba2f11cb77,2017-11-24 17:02:46,11.0,5.0,RJ,1,1,28.9,14.1,telephony,credit_card,4.0,6.0,False,5.0,0
95723cf0140c6b2ae1b90adbea7c3bb4,442651ec03ad04b3ba5cd034cc8853c8,2017-10-05 14:47:58,10.0,4.0,RJ,1,1,39.0,15.1,telephony,credit_card,1.0,14.0,False,4.0,0
df1710893e1797d2c3d83b8840ddb0e4,442693e8e705ad1f9c91f762f0d297bc,2017-08-28 21:16:10,8.0,1.0,SP,1,1,1200.0,50.81,computers,credit_card,8.0,10.0,False,5.0,0
